0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,class
0.151122396952,0.212885054238,0.824637861711,0.612119393361,0.630482316578,0.327005869515,0.44866633686,0.16825719487,0.617322053291,0.232552785602,0.157643384006,0.576166822687,0.747688119619,0.598503711912,0.574774593489,0.286697073263,0.650637054501,0.698164129273,0.622784146385,0.711198438909,0.136915065348,0.419648537406,0.317148877276,0.593714826222,0.627906901429,0.59626874824,0.640167362949,0.643070062596,0.766146141682,0.295595919818,0.549817073719,0.747440848627,0.09203488608,0.541195655407,0.152337840656,0.687269264331,0.553921674568,0.467277915334,0.509996102436,0.469461259103,0.436170302718,0.506017531533,0.163368288501,0.323058647493,0.373254164937,0.604515921595,0.303363453709,0.178457956971,0.324085449971,0.402809557822,0.0835836579753,0.327869618695,0.690257211945,0.426816228719,0.412720603574,0.477834022663,0.057167946977,0.228825355866,0.531162950418,0.151103009824,0.242608487874,0.169701548625,0.432843011657,0.483783123478,0.0447695628716,0.256698888801,0.4052283248,0.162940678875,0.177312044483,0.102531878562,0.426816228719,0.133929939807,0.336299282586,0.0877149572328,0.102889754823,0.0845795238229,0.70573764215,5
0.155750404898,0.188225661402,0.776454631314,0.601070118507,0.585246854316,0.311886808085,0.429899394798,0.154924928907,0.590172705684,0.205362401965,0.159720903647,0.559555954653,0.688544602416,0.559597647722,0.502766125538,0.270687805615,0.587925531109,0.591605544092,0.629310974923,0.689094717486,0.128910671955,0.383669268418,0.291582930018,0.548031601523,0.578735674788,0.584233607446,0.614354929909,0.586179902026,0.724592850261,0.251839564997,0.491969194514,0.701976058755,0.0755892990441,0.467650007436,0.137450503217,0.621033108153,0.512116577075,0.409897026963,0.457693904273,0.410046189221,0.383100911283,0.447496003842,0.145594431144,0.32273553328,0.376914398376,0.618917977188,0.302058890148,0.177451812776,0.324004209886,0.386523918264,0.0845136015789,0.326426078076,0.664894313898,0.429952483306,0.463250844737,0.488028360987,0.0751029175142,0.25191133055,0.576828078413,0.149554910788,0.285859673247,0.21242056175,0.472327131908,0.477640306455,0.0544521274605,0.226088373217,0.433471106694,0.220009994394,0.146493796387,0.102531878562,0.429952483306,0.110433666864,0.365207809543,0.0806919279095,0.115873793197,0.0939769916649,0.749771047309,5
0.153458587806,0.205696150418,0.793571923874,0.558910681561,0.575909687069,0.3063694225,0.441381311417,0.153484849941,0.607101800994,0.199194440343,0.154554059098,0.541938124408,0.670904941799,0.560573408449,0.554482614943,0.283847832007,0.59044331916,0.581558420245,0.669752717436,0.670906619517,0.128650669824,0.415578548162,0.292675844461,0.549982627875,0.599925035467,0.580789633701,0.625755944916,0.613502251673,0.730384303024,0.270560108686,0.472443566504,0.710717869752,0.0764450216704,0.470688087763,0.137474705916,0.616142361735,0.510175171811,0.375653271531,0.467724936548,0.400225385493,0.35636267755,0.432378523409,0.125773429271,0.334324905822,0.383315821743,0.657565097544,0.332564814295,0.189744138226,0.369553443424,0.373234189018,0.0944856077744,0.312439047883,0.700211894608,0.448652166428,0.415862744754,0.475009153484,0.0717177750993,0.248191534823,0.607534676048,0.150434132424,0.373878799364,0.202732834532,0.467602688054,0.484953084282,0.0445256548833,0.214718981931,0.429386748242,0.186816286458,0.15592037085,0.102531878562,0.448652166428,0.121560138095,0.353621288053,0.0804654038945,0.109049934409,0.0821620611151,0.868228565034,5
0.125168735545,0.157687635927,0.637326269424,0.468152107919,0.480645926169,0.335529836708,0.444307495981,0.132074036412,0.486944982781,0.205135341017,0.127027862105,0.554293431201,0.657047854658,0.640640743113,0.413245345193,0.211237903868,0.522319255794,0.627585482561,0.687775151785,0.593407590943,0.121509110754,0.401865785044,0.319599495892,0.342080249798,0.452057636952,0.545715606077,0.625527788209,0.492220397069,0.66728348563,0.277207693682,0.440780440333,0.536330237787,0.0769360928328,0.479532756082,0.144944592571,0.605654019564,0.514304573996,0.33819887269,0.461188700866,0.406715113357,0.402786367658,0.422989357867,0.267936239481,0.220414397566,0.311501232005,0.549443712112,0.364189405844,0.181101294931,0.231762234923,0.333032994102,0.0762483563094,0.338264028428,0.66935752302,0.392699641086,0.372772481075,0.39793887454,0.0532574255413,0.245675646687,0.56259369886,0.156082534781,0.242671883709,0.184789728736,0.364358907098,0.449303879476,0.119259240256,0.208942531827,0.40797108052,0.179046900709,0.229601930394,0.102531878562,0.392699641086,0.151030616743,0.265618945219,0.126762994771,0.164241255662,0.144542837488,0.721878956057,5
0.122146245262,0.157837675149,0.637786753508,0.426466813443,0.441976688881,0.314975816838,0.433100451607,0.12908598269,0.410194352183,0.189151655946,0.117571718157,0.532160821519,0.608970048315,0.551235837086,0.401705582355,0.200364037457,0.48648923477,0.579839280159,0.698126930861,0.557701251972,0.112407372457,0.381347581334,0.297195903167,0.358745606464,0.433909097223,0.51997682835,0.599622918511,0.471524072199,0.627685293198,0.239874079901,0.410394782642,0.519185832767,0.0676453106569,0.43652193428,0.121260750989,0.548236702011,0.501294458717,0.283303742867,0.416698113218,0.372548276415,0.353712011144,0.374357207827,0.262839332019,0.212520974626,0.317399720641,0.559551244413,0.376198995924,0.18180478203,0.258719737599,0.337126101025,0.0796966023373,0.330219201244,0.686523716506,0.41018716198,0.385007657667,0.422195467238,0.0801620796145,0.234761886268,0.656299818577,0.147044056611,0.325597211223,0.187624861552,0.39333165892,0.480334096717,0.116964658415,0.215527834143,0.480341808657,0.245702319446,0.215007558267,0.102531878562,0.41018716198,0.147710864866,0.35038138156,0.0969588047435,0.136297904278,0.149280907787,0.812053045658,5
0.127446086839,0.162396269938,0.660264167725,0.434771577524,0.455165212845,0.32647572132,0.443401495345,0.130273670183,0.425856471803,0.178274053839,0.122071881534,0.538647584861,0.610353517869,0.523499471135,0.395327677805,0.212133581251,0.510509356021,0.561623665457,0.720619526442,0.543931188745,0.113349277524,0.386332512206,0.32095711751,0.316561703893,0.448823090931,0.557846649574,0.600019480019,0.510211838301,0.62979853546,0.250233443561,0.391499831045,0.523339163346,0.06672246552,0.427553661186,0.0969638944156,0.529935749252,0.505055552035,0.269387754431,0.418593968413,0.36283489329,0.326368549719,0.361410568456,0.251949392812,0.223247638312,0.326069702385,0.56656486631,0.372177784778,0.167986138379,0.29196918384,0.295574957065,0.087545733244,0.315252853458,0.66047244576,0.428685595896,0.362712762048,0.466509944115,0.0676792211161,0.228451421882,0.571257378685,0.137533546847,0.32122393044,0.156783381357,0.377718599802,0.477000192459,0.124400331847,0.147848600648,0.424556721714,0.170932977956,0.223376266976,0.102531878562,0.428685595896,0.140416004051,0.361718239704,0.0923991422232,0.138069851443,0.129418114803,0.796928664629,5
0.119232942468,0.139285101509,0.595655545046,0.413461628688,0.405572231498,0.340336345962,0.474111770574,0.109216915721,0.428964935278,0.20811727629,0.105556993412,0.560922815876,0.636037230317,0.550466316729,0.378983652235,0.180387071939,0.492580615698,0.579387682031,0.723476847419,0.520430750662,0.126705692239,0.392629711127,0.351638917366,0.264655874591,0.360946277533,0.521852341795,0.631204072561,0.481121566386,0.615751327542,0.276966505164,0.42805623815,0.453290447094,0.0774621088898,0.476063348983,0.150315745762,0.61667624624,0.529871799155,0.300448343648,0.457095269987,0.392206895706,0.405379910048,0.377238049676,0.334648493033,0.138825316801,0.268093220231,0.50287228565,0.422202811045,0.1745200921,0.197357283473,0.250239287646,0.0677581296254,0.314099520997,0.647361128103,0.334229068812,0.392419630032,0.323749525401,0.0389823897393,0.224604911011,0.515119719114,0.15557046438,0.217138159285,0.129362097994,0.280205022874,0.392164136319,0.101086109617,0.242561319483,0.352178547801,0.127165835924,0.276192207777,0.102531878562,0.334229068812,0.152325013855,0.294767685714,0.143819888668,0.20044469928,0.178497828912,0.610378787227,5
0.114547202915,0.135187130455,0.556369860932,0.382932413854,0.375269035896,0.318607913713,0.45697709909,0.108493342865,0.398022456485,0.175143081263,0.102974866956,0.52322113713,0.592597815189,0.497607732607,0.350748447723,0.174301760111,0.457318862322,0.517011652265,0.709192471282,0.504270431543,0.10898349704,0.39583466163,0.282632637931,0.251469357273,0.348796622043,0.501380180408,0.599356761599,0.440536798303,0.595174786566,0.263764603365,0.352245793296,0.450289719567,0.0670640547184,0.433353239154,0.1345499774,0.55159851396,0.485751644008,0.239724783915,0.412892457824,0.342797916681,0.312488043793,0.320411914302,0.309901689068,0.1503176035,0.252891682124,0.486988459374,0.430084023064,0.168749802002,0.228769874217,0.309809689383,0.0709926746915,0.321066858165,0.65481934609,0.352367925386,0.368283328694,0.36644874698,0.0460881339392,0.235975111034,0.616723489051,0.133177100665,0.275926395675,0.143872967036,0.307494500593,0.456612534142,0.10003971538,0.16822832804,0.425014223942,0.176326352231,0.272095217778,0.102531878562,0.352367925386,0.161656567185,0.247335452818,0.109191821424,0.196251807025,0.184618332191,0.690838439786,5
0.101636544416,0.124324060979,0.530236751022,0.327546932318,0.344908158424,0.302608863697,0.409985786233,0.0845603995423,0.350880190311,0.146518738616,0.0958288269905,0.48685347009,0.515202370295,0.463096687083,0.273235293399,0.157032552075,0.42940980654,0.502990497291,0.663994873456,0.47972727344,0.0918172906238,0.310558369694,0.275600952037,0.221732985995,0.320366242523,0.473583878953,0.540127551031,0.393013481164,0.544094640238,0.236434666808,0.291191687084,0.394523526613,0.0555898993901,0.372866274611,0.0944718614336,0.490775285746,0.433049670088,0.204386769712,0.374988144268,0.283906253697,0.254530970702,0.247389056418,0.291141182391,0.161762820259,0.274501475288,0.44047940148,0.433485860837,0.178077447764,0.23672039165,0.287848056601,0.0755664938148,0.31237530387,0.629068758586,0.414135758169,0.346228301806,0.376755734491,0.0547470158159,0.240653313074,0.557632408952,0.129228783322,0.283907650767,0.120938266311,0.31793985902,0.450203008488,0.0807684904259,0.171163446862,0.406226117666,0.150719038761,0.264746307948,0.102531878562,0.414135758169,0.117300024985,0.353442192849,0.113683821186,0.18488154131,0.180857591858,0.808728527309,5
0.0993238647557,0.107722707353,0.647368333131,0.315408094919,0.275914548409,0.345540043929,0.490272613595,0.0610879349505,0.389179175233,0.173336042836,0.0896390829056,0.616354247071,0.626002644268,0.565666937372,0.267983761994,0.143984043009,0.435026751166,0.487421699725,0.715461784891,0.452795363353,0.0962669239055,0.479980790335,0.411559489285,0.177186771689,0.255282423685,0.471950905075,0.620199742269,0.575348507207,0.545520418236,0.338699407418,0.364745250221,0.309553616388,0.0947261508828,0.488553202766,0.236000061397,0.600539709584,0.522734406551,0.275712521178,0.43975964846,0.388434719876,0.425483784693,0.388684552366,0.375363305965,0.111112875891,0.219943134255,0.493418980512,0.477085738547,0.189650304845,0.172686449952,0.199858777518,0.0660551274288,0.338474910966,0.58503270259,0.284676679156,0.223272250309,0.316110448499,0.0421454192857,0.317313803008,0.513416260973,0.162732167862,0.209613408351,0.158238510628,0.251288722131,0.366562112706,0.2475809511,0.19158510395,0.360327719146,0.166259139184,0.492347244339,0.102531878562,0.284676679156,0.184018270236,0.311734508982,0.166075446969,0.32651427555,0.290105985802,0.602848006104,5
